Fecha,Casos_Diagnostico_Min,Casos_Recuperado_Min,Casos_Muerte_Min,Casos_Activos_Min,Tasa_Contagio_Min,Tasa_Recuperacion_Min,Tasa_Muerte_Min,Pais,Ciudad
2020/05/12,1117.0,440.0,63.0,614.0,0.04407203024315206,0.040783034257748776,0.0016313213703099511,Colombia,Santiago de Cali
2020/05/13,1169.0,475.0,65.0,629.0,0.08474248142243655,0.057003257328990226,0.003257328990228013,Colombia,Santiago de Cali
2020/05/14,1233.0,493.0,69.0,671.0,0.1018141006849679,0.028616852146263912,0.006359300476947536,Colombia,Santiago de Cali
2020/05/15,1272.0,503.0,69.0,700.0,0.05816154649724323,0.014903129657228018,0.0,Colombia,Santiago de Cali
2020/05/16,1333.0,536.0,69.0,728.0,0.08720370798653207,0.047142857142857146,0.0,Colombia,Santiago de Cali
2020/05/17,1403.0,552.0,71.0,780.0,0.09622421153609667,0.02197802197802198,0.0027472527472527475,Colombia,Santiago de Cali
2020/05/18,1428.0,567.0,74.0,787.0,0.03207596982954305,0.019230769230769232,0.0038461538461538464,Colombia,Santiago de Cali
2020/05/19,1508.0,578.0,76.0,854.0,0.10173153694031913,0.01397712833545108,0.0025412960609911056,Colombia,Santiago de Cali
2020/05/20,1574.0,594.0,82.0,898.0,0.07734735931000729,0.01873536299765808,0.00702576112412178,Colombia,Santiago de Cali
2020/05/21,1631.0,612.0,83.0,936.0,0.06352924337819273,0.0200445434298441,0.0011135857461024498,Colombia,Santiago de Cali
2020/05/22,1736.0,632.0,86.0,1018.0,0.11227994892231802,0.021367521367521368,0.003205128205128205,Colombia,Santiago de Cali
2020/05/23,1816.0,657.0,88.0,1071.0,0.07866037349531119,0.02455795677799607,0.0019646365422396855,Colombia,Santiago de Cali
2020/05/24,1905.0,680.0,94.0,1131.0,0.08318277595296732,0.021475256769374416,0.0056022408963585435,Colombia,Santiago de Cali
2020/05/25,1949.0,712.0,98.0,1139.0,0.038944324106128136,0.028293545534924844,0.0035366931918656055,Colombia,Santiago de Cali
2020/05/26,2084.0,745.0,102.0,1237.0,0.11865188379242038,0.02897278314310799,0.003511852502194908,Colombia,Santiago de Cali
2020/05/27,2196.0,767.0,106.0,1323.0,0.09064526342985633,0.01778496362166532,0.0032336297493936943,Colombia,Santiago de Cali
2020/05/28,2306.0,798.0,111.0,1397.0,0.0832446532227406,0.02343159486016629,0.003779289493575208,Colombia,Santiago de Cali
2020/05/29,2402.0,827.0,117.0,1458.0,0.06880572480298422,0.020758768790264854,0.004294917680744453,Colombia,Santiago de Cali
2020/05/30,2546.0,850.0,122.0,1574.0,0.09889574732441975,0.01577503429355281,0.003429355281207133,Colombia,Santiago de Cali
2020/05/31,2611.0,976.0,126.0,1509.0,0.041353819845596315,0.08005082592121983,0.0025412960609911056,Colombia,Santiago de Cali
2020/06/01,2691.0,999.0,129.0,1563.0,0.05309128758355923,0.015241882041086813,0.0019880715705765406,Colombia,Santiago de Cali
2020/06/02,2770.0,1075.0,133.0,1562.0,0.050618551324362784,0.04862444017914268,0.0025591810620601407,Colombia,Santiago de Cali
2020/06/03,2900.0,1114.0,136.0,1650.0,0.08335329473808174,0.02496798975672215,0.0019206145966709346,Colombia,Santiago de Cali
2020/06/04,2982.0,1165.0,138.0,1679.0,0.049776158524977875,0.03090909090909091,0.0012121212121212121,Colombia,Santiago de Cali
2020/06/05,3098.0,1214.0,141.0,1743.0,0.06920194957696149,0.029184038117927337,0.001786777843954735,Colombia,Santiago de Cali
2020/06/06,3221.0,1263.0,147.0,1811.0,0.07068812201769054,0.028112449799196786,0.0034423407917383822,Colombia,Santiago de Cali
2020/06/07,3268.0,1351.0,151.0,1766.0,0.02599845155214709,0.048591938155715074,0.0022087244616234127,Colombia,Santiago de Cali
2020/06/08,3434.0,1446.0,159.0,1829.0,0.09416655475095528,0.05379388448471121,0.004530011325028313,Colombia,Santiago de Cali
2020/06/09,3550.0,1493.0,162.0,1895.0,0.0635423391453138,0.02569710224166211,0.0016402405686167304,Colombia,Santiago de Cali
2020/06/10,3661.0,1573.0,163.0,1925.0,0.0586894944762603,0.04221635883905013,0.0005277044854881266,Colombia,Santiago de Cali
2020/06/11,3882.0,1616.0,165.0,2101.0,0.11503623040870019,0.022337662337662337,0.001038961038961039,Colombia,Santiago de Cali
2020/06/12,3992.0,1690.0,170.0,2132.0,0.052467756800497756,0.035221323179438366,0.002379819133745835,Colombia,Santiago de Cali
2020/06/13,4136.0,1741.0,173.0,2222.0,0.0676904528892965,0.023921200750469045,0.0014071294559099437,Colombia,Santiago de Cali
2020/06/14,4297.0,1784.0,181.0,2332.0,0.07262202151536573,0.01935193519351935,0.0036003600360036,Colombia,Santiago de Cali
2020/06/15,4475.0,1802.0,183.0,2490.0,0.07650968526682476,0.007718696397941681,0.0008576329331046312,Colombia,Santiago de Cali
2020/06/16,4603.0,1839.0,190.0,2574.0,0.05153212981490843,0.014859437751004016,0.002811244979919679,Colombia,Santiago de Cali
2020/06/17,4771.0,1926.0,196.0,2649.0,0.06543329351543331,0.0337995337995338,0.002331002331002331,Colombia,Santiago de Cali
2020/06/18,4993.0,1999.0,200.0,2794.0,0.08402512871132148,0.027557568893922236,0.0015100037750094375,Colombia,Santiago de Cali
2020/06/19,5158.0,2134.0,205.0,2819.0,0.059217319605126086,0.048317823908375086,0.0017895490336435219,Colombia,Santiago de Cali
2020/06/20,5318.0,2249.0,216.0,2853.0,0.05691877317094192,0.04079460801702731,0.0039020929407591345,Colombia,Santiago de Cali
